# delta,gap,coarse,fine
5.140000000000000124e-01,1.307812719914604571e+00,9.956589950658548539e-18,1.358493625334291077e-01
5.160000000000000142e-01,1.308491389209418543e+00,4.246458508901558776e-18,1.353233100300565706e-01
5.180000000000000160e-01,1.309168984327456542e+00,6.884683795282953156e-18,1.347965181864115569e-01
5.200000000000000178e-01,1.309845495133782123e+00,9.938519914450457825e-18,1.342689918219941714e-01
5.220000000000000195e-01,1.310520911503619601e+00,7.191874410820512232e-18,1.337407357867536617e-01
5.240000000000000213e-01,2.499672671786623113e+00,2.728575467421852954e-18,1.332117549608876350e-01
5.260000000000000231e-01,1.311868420498221610e+00,6.703983433202036007e-18,1.326820542546324200e-01
5.280000000000000249e-01,1.312540492937841918e+00,3.948302911468045057e-18,1.321516386080420769e-01
5.300000000000000266e-01,2.496683597558046586e+00,9.976918741392651747e-18,1.316205129907830340e-01
5.320000000000000284e-01,1.313881223345500615e+00,1.009663273127126004e-17,1.310886824019069363e-01
5.340000000000000302e-01,2.494723615485792578e+00,1.138412281109779656e-18,1.305561518696266021e-01
5.360000000000000320e-01,1.315217334162429808e+00,4.327773671837971609e-18,1.300229264510954774e-01
5.380000000000000338e-01,1.315883632175847140e+00,6.143812310751192114e-19,1.294890112321746001e-01
5.400000000000000355e-01,1.316548745268164566e+00,1.178731049399084352e-17,1.289544113272004244e-01
5.420000000000000373e-01,1.317212663469948808e+00,3.252606517456513302e-19,1.284191318787523128e-01
5.440000000000000391e-01,1.317875376831292300e+00,1.306040101371405693e-17,1.278831780574096744e-01
5.460000000000000409e-01,1.318536875421926879e+00,1.201657407838100812e-18,1.273465550615137942e-01
5.480000000000000426e-01,2.488070707521785607e+00,3.623042259722393727e-18,1.268092681169218916e-01
5.500000000000000444e-01,2.487146659331770593e+00,5.926971876254090649e-18,1.262713224767589015e-01
5.520000000000000462e-01,1.320513983594135965e+00,8.023096076392732812e-18,1.257327234211704226e-01
5.540000000000000480e-01,1.321170524237782473e+00,6.493919262282969523e-18,1.251934762570618698e-01
5.560000000000000497e-01,1.321825800793131833e+00,3.099011209687733379e-18,1.246535863178551973e-01
5.580000000000000515e-01,1.322479803468318948e+00,5.583641188300347835e-18,1.241130589632109815e-01
5.600000000000000533e-01,1.323132522496837993e+00,5.881796785733861554e-18,1.235718995787866981e-01
5.620000000000000551e-01,1.323783948138665068e+00,5.154477828358168740e-18,1.230301135759546832e-01
5.640000000000000568e-01,1.324434070681125064e+00,4.282598581317742514e-18,1.224877063915456032e-01
5.660000000000000586e-01,1.325082880439222066e+00,4.522026561074958334e-18,1.219446834875727859e-01
5.680000000000000604e-01,2.479128139442128287e+00,2.123229254450779388e-18,1.214010503509604516e-01
5.700000000000000622e-01,2.478270372517595632e+00,7.435819899629750730e-18,1.208568124932674209e-01
5.720000000000000639e-01,1.327021336591691636e+00,1.216113436804574192e-17,1.203119754504097388e-01
5.740000000000000657e-01,2.476574791067186254e+00,7.196391919872535681e-18,1.197665447823740154e-01
5.760000000000000675e-01,2.475736982865562652e+00,6.717535960358104812e-18,1.192205260729446992e-01
