# delta,gap,coarse,fine
3.420000000000000262e-01,6.578730312286733550e-01,1.387778780781445676e-17,1.001718393683893316e-01
3.440000000000000280e-01,6.619374012228895765e-01,9.251858538542970657e-18,1.006254649118184658e-01
3.460000000000000298e-01,6.660033020168238949e-01,0.000000000000000000e+00,1.010806687786621749e-01
3.480000000000000315e-01,6.700707149958464726e-01,2.312964634635742664e-18,1.015374114137151257e-01
3.500000000000000333e-01,6.741396215238344425e-01,4.625929269271485328e-18,1.019956538796368828e-01
3.519999999999999796e-01,6.782100029432696076e-01,2.312964634635742664e-18,1.024553578499985962e-01
3.539999999999999813e-01,6.822818405756478910e-01,4.625929269271485328e-18,1.029164856022295876e-01
3.559999999999999831e-01,6.863551157217138154e-01,2.775557561562891351e-17,1.033790000104784224e-01
3.579999999999999849e-01,6.904298096617136338e-01,1.619075244245020058e-17,1.038428645383984300e-01
3.599999999999999867e-01,6.945059036557728049e-01,1.850371707708594131e-17,1.043080432318731210e-01
3.619999999999999885e-01,6.985833789440931696e-01,1.156482317317871448e-17,1.047745007116882843e-01
3.639999999999999902e-01,7.026622167471980873e-01,0.000000000000000000e+00,1.052422021661610918e-01
3.659999999999999920e-01,7.067423982663179061e-01,2.312964634635742664e-18,1.057111133437436817e-01
3.679999999999999938e-01,7.108239046836066777e-01,4.625929269271485328e-18,1.061812005455985003e-01
3.699999999999999956e-01,7.149067171624237105e-01,4.625929269271485328e-18,1.066524306181649839e-01
3.719999999999999973e-01,7.189908168476515371e-01,2.775557561562891351e-17,1.071247709457177760e-01
3.739999999999999991e-01,7.230761848658637803e-01,4.625929269271485328e-18,1.075981894429287322e-01
3.760000000000000009e-01,7.271628023258305262e-01,6.938893903907228378e-18,1.080726545474396810e-01
3.780000000000000027e-01,7.312506503184641460e-01,1.619075244245020058e-17,1.085481352124486321e-01
3.800000000000000044e-01,7.353397099174738827e-01,1.387778780781445676e-17,1.090246008993223797e-01
3.820000000000000062e-01,7.394299621793090083e-01,9.251858538542970657e-18,1.095020215702342398e-01
3.840000000000000080e-01,7.435213881436277816e-01,9.251858538542970657e-18,1.099803676808353697e-01
3.860000000000000098e-01,7.476139688335701194e-01,2.312964634635742664e-18,1.104596101729695967e-01
3.880000000000000115e-01,7.517076852558526312e-01,4.625929269271485328e-18,1.109397204674238829e-01
3.900000000000000133e-01,7.558025184014498521e-01,0.000000000000000000e+00,1.114206704567369116e-01
3.920000000000000151e-01,7.598984492453189077e-01,1.850371707708594131e-17,1.119024324980474466e-01
3.940000000000000169e-01,7.639954587471295966e-01,2.775557561562891351e-17,1.123849794060093887e-01
3.960000000000000187e-01,7.680935278513265629e-01,6.938893903907228378e-18,1.128682844457584156e-01
3.980000000000000204e-01,7.721926374874694687e-01,4.625929269271485328e-18,1.133523213259423207e-01
4.000000000000000222e-01,7.762927685704967828e-01,2.312964634635742664e-18,1.138370641918193260e-01
4.020000000000000240e-01,7.803939020009167393e-01,9.251858538542970657e-18,1.143224876184168737e-01
4.040000000000000258e-01,7.844960186653047174e-01,4.625929269271485328e-18,1.148085666037672453e-01
4.060000000000000275e-01,7.885990994363005768e-01,6.938893903907228378e-18,1.152952765622107106e-01
4.080000000000000293e-01,7.927031251731175843e-01,4.625929269271485328e-18,1.157825933177723948e-01
4.100000000000000311e-01,7.968080767216383364e-01,1.387778780781445676e-17,1.162704930976156403e-01
